COD_MUN;NOME_MUN;POP;REGIAO;TAM_MUN
2508406;Lastro - PB;    2718;Nordeste;Ate 50 mil hab.
2508505;Livramento - PB;    7265;Nordeste;Ate 50 mil hab.
2508554;Logradouro - PB;    4369;Nordeste;Ate 50 mil hab.
2508604;Lucena - PB;   13214;Nordeste;Ate 50 mil hab.
2508703;Mãe d'Água - PB;    3999;Nordeste;Ate 50 mil hab.
2508802;Malta - PB;    5752;Nordeste;Ate 50 mil hab.
2508901;Mamanguape - PB;   45136;Nordeste;Ate 50 mil hab.
2509008;Manaíra - PB;   10972;Nordeste;Ate 50 mil hab.
2509057;Marcação - PB;    8653;Nordeste;Ate 50 mil hab.
2509107;Mari - PB;   21866;Nordeste;Ate 50 mil hab.
2509156;Marizópolis - PB;    6654;Nordeste;Ate 50 mil hab.
2509206;Massaranduba - PB;   13998;Nordeste;Ate 50 mil hab.
2509305;Mataraca - PB;    8539;Nordeste;Ate 50 mil hab.
2509339;Matinhas - PB;    4515;Nordeste;Ate 50 mil hab.
2509370;Mato Grosso - PB;    2926;Nordeste;Ate 50 mil hab.
2509396;Maturéia - PB;    6630;Nordeste;Ate 50 mil hab.
2509404;Mogeiro - PB;   13261;Nordeste;Ate 50 mil hab.
2509503;Montadas - PB;    5738;Nordeste;Ate 50 mil hab.
2509602;Monte Horebe - PB;    4842;Nordeste;Ate 50 mil hab.
2509701;Monteiro - PB;   33433;Nordeste;Ate 50 mil hab.
2509800;Mulungu - PB;    9932;Nordeste;Ate 50 mil hab.
2509909;Natuba - PB;   10451;Nordeste;Ate 50 mil hab.
2510006;Nazarezinho - PB;    7286;Nordeste;Ate 50 mil hab.
2510105;Nova Floresta - PB;   10626;Nordeste;Ate 50 mil hab.
2510204;Nova Olinda - PB;    5920;Nordeste;Ate 50 mil hab.
2510303;Nova Palmeira - PB;    4959;Nordeste;Ate 50 mil hab.
2510402;Olho d'Água - PB;    6462;Nordeste;Ate 50 mil hab.
2510501;Olivedos - PB;    3961;Nordeste;Ate 50 mil hab.
2510600;Ouro Velho - PB;    3046;Nordeste;Ate 50 mil hab.
2510659;Parari - PB;    1758;Nordeste;Ate 50 mil hab.
2510709;Passagem - PB;    2436;Nordeste;Ate 50 mil hab.
2510808;Patos - PB;  108192;Nordeste;De 50 mil a 200 mil hab.
2510907;Paulista - PB;   12379;Nordeste;Ate 50 mil hab.
2511004;Pedra Branca - PB;    3802;Nordeste;Ate 50 mil hab.
2511103;Pedra Lavrada - PB;    7899;Nordeste;Ate 50 mil hab.
2511202;Pedras de Fogo - PB;   28533;Nordeste;Ate 50 mil hab.
2511301;Piancó - PB;   16111;Nordeste;Ate 50 mil hab.
2511400;Picuí - PB;   18720;Nordeste;Ate 50 mil hab.
2511509;Pilar - PB;   11977;Nordeste;Ate 50 mil hab.
2511608;Pilões - PB;    6576;Nordeste;Ate 50 mil hab.
2511707;Pilõezinhos - PB;    4955;Nordeste;Ate 50 mil hab.
2511806;Pirpirituba - PB;   10584;Nordeste;Ate 50 mil hab.
2511905;Pitimbu - PB;   19275;Nordeste;Ate 50 mil hab.
2512002;Pocinhos - PB;   18708;Nordeste;Ate 50 mil hab.
2512036;Poço Dantas - PB;    3882;Nordeste;Ate 50 mil hab.
2512077;Poço de José de Moura - PB;    4337;Nordeste;Ate 50 mil hab.
2512101;Pombal - PB;   32802;Nordeste;Ate 50 mil hab.
2512200;Prata - PB;    4238;Nordeste;Ate 50 mil hab.
2512309;Princesa Isabel - PB;   23549;Nordeste;Ate 50 mil hab.
2512408;Puxinanã - PB;   13741;Nordeste;Ate 50 mil hab.
2512507;Queimadas - PB;   44179;Nordeste;Ate 50 mil hab.
2512606;Quixaba - PB;    1983;Nordeste;Ate 50 mil hab.
2512705;Remígio - PB;   19798;Nordeste;Ate 50 mil hab.
2512721;Pedro Régis - PB;    6114;Nordeste;Ate 50 mil hab.
2512747;Riachão - PB;    3619;Nordeste;Ate 50 mil hab.
2512754;Riachão do Bacamarte - PB;    4541;Nordeste;Ate 50 mil hab.
2512762;Riachão do Poço - PB;    4540;Nordeste;Ate 50 mil hab.
2512788;Riacho de Santo Antônio - PB;    1974;Nordeste;Ate 50 mil hab.
2512804;Riacho dos Cavalos - PB;    8541;Nordeste;Ate 50 mil hab.
2512903;Rio Tinto - PB;   24218;Nordeste;Ate 50 mil hab.
2513000;Salgadinho - PB;    3931;Nordeste;Ate 50 mil hab.
2513109;Salgado de São Félix - PB;   12131;Nordeste;Ate 50 mil hab.
2513158;Santa Cecília - PB;    6541;Nordeste;Ate 50 mil hab.
2513208;Santa Cruz - PB;    6581;Nordeste;Ate 50 mil hab.
2513307;Santa Helena - PB;    5871;Nordeste;Ate 50 mil hab.
2513356;Santa Inês - PB;    3593;Nordeste;Ate 50 mil hab.
2513406;Santa Luzia - PB;   15426;Nordeste;Ate 50 mil hab.
2513505;Santana de Mangueira - PB;    5129;Nordeste;Ate 50 mil hab.
2513604;Santana dos Garrotes - PB;    6986;Nordeste;Ate 50 mil hab.
2513653;Joca Claudino - PB;    2639;Nordeste;Ate 50 mil hab.
2513703;Santa Rita - PB;  137349;Nordeste;De 50 mil a 200 mil hab.
2513802;Santa Teresinha - PB;    4562;Nordeste;Ate 50 mil hab.
2513851;Santo André - PB;    2509;Nordeste;Ate 50 mil hab.
2513901;São Bento - PB;   34344;Nordeste;Ate 50 mil hab.
2513927;São Bentinho - PB;    4566;Nordeste;Ate 50 mil hab.
2513943;São Domingos do Cariri - PB;    2630;Nordeste;Ate 50 mil hab.
2513968;São Domingos - PB;    3097;Nordeste;Ate 50 mil hab.
2513984;São Francisco - PB;    3384;Nordeste;Ate 50 mil hab.
2514008;São João do Cariri - PB;    4184;Nordeste;Ate 50 mil hab.
2514107;São João do Tigre - PB;    4415;Nordeste;Ate 50 mil hab.
2514206;São José da Lagoa Tapada - PB;    7626;Nordeste;Ate 50 mil hab.
2514305;São José de Caiana - PB;    6376;Nordeste;Ate 50 mil hab.
2514404;São José de Espinharas - PB;    4656;Nordeste;Ate 50 mil hab.
2514453;São José dos Ramos - PB;    5998;Nordeste;Ate 50 mil hab.
2514503;São José de Piranhas - PB;   20329;Nordeste;Ate 50 mil hab.
2514552;São José de Princesa - PB;    3950;Nordeste;Ate 50 mil hab.
2514602;São José do Bonfim - PB;    3588;Nordeste;Ate 50 mil hab.
2514651;São José do Brejo do Cruz - PB;    1811;Nordeste;Ate 50 mil hab.
2514701;São José do Sabugi - PB;    4147;Nordeste;Ate 50 mil hab.
2514800;São José dos Cordeiros - PB;    3618;Nordeste;Ate 50 mil hab.
2514909;São Mamede - PB;    7702;Nordeste;Ate 50 mil hab.
2515005;São Miguel de Taipu - PB;    7410;Nordeste;Ate 50 mil hab.
2515104;São Sebastião de Lagoa de Roça - PB;   11728;Nordeste;Ate 50 mil hab.
2515203;São Sebastião do Umbuzeiro - PB;    3512;Nordeste;Ate 50 mil hab.
2515302;Sapé - PB;   52804;Nordeste;De 50 mil a 200 mil hab.
2515401;São Vicente do Seridó - PB;   10848;Nordeste;Ate 50 mil hab.
2515500;Serra Branca - PB;   13754;Nordeste;Ate 50 mil hab.
2515609;Serra da Raiz - PB;    3131;Nordeste;Ate 50 mil hab.
2515708;Serra Grande - PB;    2916;Nordeste;Ate 50 mil hab.
2515807;Serra Redonda - PB;    7021;Nordeste;Ate 50 mil hab.
2515906;Serraria - PB;    6068;Nordeste;Ate 50 mil hab.
2515930;Sertãozinho - PB;    5089;Nordeste;Ate 50 mil hab.
2515971;Sobrado - PB;    7815;Nordeste;Ate 50 mil hab.
2516003;Solânea - PB;   26227;Nordeste;Ate 50 mil hab.
2516102;Soledade - PB;   15102;Nordeste;Ate 50 mil hab.
2516151;Sossêgo - PB;    3594;Nordeste;Ate 50 mil hab.
2516201;Sousa - PB;   69723;Nordeste;De 50 mil a 200 mil hab.
2516300;Sumé - PB;   17031;Nordeste;Ate 50 mil hab.
2516409;Tacima - PB;   10969;Nordeste;Ate 50 mil hab.
2516508;Taperoá - PB;   15441;Nordeste;Ate 50 mil hab.
2516607;Tavares - PB;   14759;Nordeste;Ate 50 mil hab.
2516706;Teixeira - PB;   15248;Nordeste;Ate 50 mil hab.
2516755;Tenório - PB;    3081;Nordeste;Ate 50 mil hab.
2516805;Triunfo - PB;    9464;Nordeste;Ate 50 mil hab.
2516904;Uiraúna - PB;   15300;Nordeste;Ate 50 mil hab.
2517001;Umbuzeiro - PB;    9911;Nordeste;Ate 50 mil hab.
2517100;Várzea - PB;    2841;Nordeste;Ate 50 mil hab.
2517209;Vieirópolis - PB;    5372;Nordeste;Ate 50 mil hab.
2517407;Zabelê - PB;    2255;Nordeste;Ate 50 mil hab.
2600054;Abreu e Lima - PE;  100346;Nordeste;De 50 mil a 200 mil hab.
2600104;Afogados da Ingazeira - PE;   37404;Nordeste;Ate 50 mil hab.
2600203;Afrânio - PE;   19810;Nordeste;Ate 50 mil hab.
2600302;Agrestina - PE;   25065;Nordeste;Ate 50 mil hab.
2600401;Água Preta - PE;   37082;Nordeste;Ate 50 mil hab.
2600500;Águas Belas - PE;   43686;Nordeste;Ate 50 mil hab.
2600609;Alagoinha - PE;   14718;Nordeste;Ate 50 mil hab.
2600708;Aliança - PE;   38397;Nordeste;Ate 50 mil hab.
2600807;Altinho - PE;   22984;Nordeste;Ate 50 mil hab.
2600906;Amaraji - PE;   22870;Nordeste;Ate 50 mil hab.
2601003;Angelim - PE;   11226;Nordeste;Ate 50 mil hab.
2601052;Araçoiaba - PE;   20733;Nordeste;Ate 50 mil hab.
2601102;Araripina - PE;   84864;Nordeste;De 50 mil a 200 mil hab.
2601201;Arcoverde - PE;   74822;Nordeste;De 50 mil a 200 mil hab.
2601300;Barra de Guabiraba - PE;   14510;Nordeste;Ate 50 mil hab.
2601409;Barreiros - PE;   42764;Nordeste;Ate 50 mil hab.
2601508;Belém de Maria - PE;   12122;Nordeste;Ate 50 mil hab.
2601607;Belém do São Francisco - PE;   20730;Nordeste;Ate 50 mil hab.
2601706;Belo Jardim - PE;   76687;Nordeste;De 50 mil a 200 mil hab.
2601805;Betânia - PE;   12765;Nordeste;Ate 50 mil hab.
2601904;Bezerros - PE;   60880;Nordeste;De 50 mil a 200 mil hab.
2602001;Bodocó - PE;   38378;Nordeste;Ate 50 mil hab.
2602100;Bom Conselho - PE;   48767;Nordeste;Ate 50 mil hab.
2602209;Bom Jardim - PE;   39983;Nordeste;Ate 50 mil hab.
2602308;Bonito - PE;   38117;Nordeste;Ate 50 mil hab.
2602407;Brejão - PE;    8987;Nordeste;Ate 50 mil hab.
2602506;Brejinho - PE;    7488;Nordeste;Ate 50 mil hab.
2602605;Brejo da Madre de Deus - PE;   51225;Nordeste;De 50 mil a 200 mil hab.
2602704;Buenos Aires - PE;   13190;Nordeste;Ate 50 mil hab.
2602803;Buíque - PE;   58919;Nordeste;De 50 mil a 200 mil hab.
2602902;Cabo de Santo Agostinho - PE;  208944;Nordeste;De 200 mil a 500 mil hab.
2603009;Cabrobó - PE;   34503;Nordeste;Ate 50 mil hab.
2603108;Cachoeirinha - PE;   20501;Nordeste;Ate 50 mil hab.
2603207;Caetés - PE;   28904;Nordeste;Ate 50 mil hab.
2603306;Calçado - PE;   11018;Nordeste;Ate 50 mil hab.
2603405;Calumbi - PE;    5747;Nordeste;Ate 50 mil hab.
2603454;Camaragibe - PE;  158899;Nordeste;De 50 mil a 200 mil hab.
2603504;Camocim de São Félix - PE;   18900;Nordeste;Ate 50 mil hab.
2603603;Camutanga - PE;    8572;Nordeste;Ate 50 mil hab.
2603702;Canhotinho - PE;   24773;Nordeste;Ate 50 mil hab.
2603801;Capoeiras - PE;   20048;Nordeste;Ate 50 mil hab.
2603900;Carnaíba - PE;   19609;Nordeste;Ate 50 mil hab.
2603926;Carnaubeira da Penha - PE;   13025;Nordeste;Ate 50 mil hab.
2604007;Carpina - PE;   84395;Nordeste;De 50 mil a 200 mil hab.
2604106;Caruaru - PE;  365278;Nordeste;De 200 mil a 500 mil hab.
2604155;Casinhas - PE;   14368;Nordeste;Ate 50 mil hab.
2604205;Catende - PE;   43340;Nordeste;Ate 50 mil hab.
2604304;Cedro - PE;   11891;Nordeste;Ate 50 mil hab.
2604403;Chã de Alegria - PE;   13556;Nordeste;Ate 50 mil hab.
2604502;Chã Grande - PE;   21815;Nordeste;Ate 50 mil hab.
2604601;Condado - PE;   26590;Nordeste;Ate 50 mil hab.
2604700;Correntes - PE;   18268;Nordeste;Ate 50 mil hab.
2604809;Cortês - PE;   12560;Nordeste;Ate 50 mil hab.
2604908;Cumaru - PE;   10192;Nordeste;Ate 50 mil hab.
2605004;Cupira - PE;   24173;Nordeste;Ate 50 mil hab.
2605103;Custódia - PE;   37375;Nordeste;Ate 50 mil hab.
2605152;Dormentes - PE;   19079;Nordeste;Ate 50 mil hab.
2605202;Escada - PE;   69292;Nordeste;De 50 mil a 200 mil hab.
2605301;Exu - PE;   31766;Nordeste;Ate 50 mil hab.
2605400;Feira Nova - PE;   22247;Nordeste;Ate 50 mil hab.
2605459;Fernando de Noronha - PE;    3101;Nordeste;Ate 50 mil hab.
2605509;Ferreiros - PE;   12170;Nordeste;Ate 50 mil hab.
2605608;Flores - PE;   22618;Nordeste;Ate 50 mil hab.
2605707;Floresta - PE;   33184;Nordeste;Ate 50 mil hab.
2605806;Frei Miguelinho - PE;   15546;Nordeste;Ate 50 mil hab.
2605905;Gameleira - PE;   31318;Nordeste;Ate 50 mil hab.
2606002;Garanhuns - PE;  140577;Nordeste;De 50 mil a 200 mil hab.
2606101;Glória do Goitá - PE;   30751;Nordeste;Ate 50 mil hab.
2606200;Goiana - PE;   80055;Nordeste;De 50 mil a 200 mil hab.
2606309;Granito - PE;    7537;Nordeste;Ate 50 mil hab.
2606408;Gravatá - PE;   84699;Nordeste;De 50 mil a 200 mil hab.
2606507;Iati - PE;   19241;Nordeste;Ate 50 mil hab.
2606606;Ibimirim - PE;   29412;Nordeste;Ate 50 mil hab.
2606705;Ibirajuba - PE;    7768;Nordeste;Ate 50 mil hab.
2606804;Igarassu - PE;  118370;Nordeste;De 50 mil a 200 mil hab.
2606903;Iguaracy - PE;   12247;Nordeste;Ate 50 mil hab.
2607000;Inajá - PE;   23645;Nordeste;Ate 50 mil hab.
2607109;Ingazeira - PE;    4543;Nordeste;Ate 50 mil hab.
2607208;Ipojuca - PE;   97669;Nordeste;De 50 mil a 200 mil hab.
2607307;Ipubi - PE;   31187;Nordeste;Ate 50 mil hab.
2607406;Itacuruba - PE;    4966;Nordeste;Ate 50 mil hab.
2607505;Itaíba - PE;   26308;Nordeste;Ate 50 mil hab.
2607604;Ilha de Itamaracá - PE;   26672;Nordeste;Ate 50 mil hab.
2607653;Itambé - PE;   36471;Nordeste;Ate 50 mil hab.
2607703;Itapetim - PE;   13553;Nordeste;Ate 50 mil hab.
2607752;Itapissuma - PE;   26900;Nordeste;Ate 50 mil hab.
2607802;Itaquitinga - PE;   17006;Nordeste;Ate 50 mil hab.
2607901;Jaboatão dos Guararapes - PE;  706867;Nordeste;Acima de 500 mil hab.
2607950;Jaqueira - PE;   11644;Nordeste;Ate 50 mil hab.
2608008;Jataúba - PE;   17228;Nordeste;Ate 50 mil hab.
2608057;Jatobá - PE;   14850;Nordeste;Ate 50 mil hab.
2608107;João Alfredo - PE;   33328;Nordeste;Ate 50 mil hab.
2608206;Joaquim Nabuco - PE;   16011;Nordeste;Ate 50 mil hab.
2608255;Jucati - PE;   11485;Nordeste;Ate 50 mil hab.
2608305;Jupi - PE;   14922;Nordeste;Ate 50 mil hab.
2608404;Jurema - PE;   15431;Nordeste;Ate 50 mil hab.
2608453;Lagoa do Carro - PE;   18252;Nordeste;Ate 50 mil hab.
2608503;Lagoa de Itaenga - PE;   21460;Nordeste;Ate 50 mil hab.
2608602;Lagoa do Ouro - PE;   13224;Nordeste;Ate 50 mil hab.
2608701;Lagoa dos Gatos - PE;   16318;Nordeste;Ate 50 mil hab.
2608750;Lagoa Grande - PE;   25849;Nordeste;Ate 50 mil hab.
2608800;Lajedo - PE;   40589;Nordeste;Ate 50 mil hab.
2608909;Limoeiro - PE;   56198;Nordeste;De 50 mil a 200 mil hab.
2609006;Macaparana - PE;   25472;Nordeste;Ate 50 mil hab.
2609105;Machados - PE;   16321;Nordeste;Ate 50 mil hab.
2609154;Manari - PE;   21776;Nordeste;Ate 50 mil hab.
2609204;Maraial - PE;   11220;Nordeste;Ate 50 mil hab.
2609303;Mirandiba - PE;   15470;Nordeste;Ate 50 mil hab.
2609402;Moreno - PE;   63294;Nordeste;De 50 mil a 200 mil hab.
2609501;Nazaré da Mata - PE;   32573;Nordeste;Ate 50 mil hab.
2609600;Olinda - PE;  393115;Nordeste;De 200 mil a 500 mil hab.
2609709;Orobó - PE;   23935;Nordeste;Ate 50 mil hab.
2609808;Orocó - PE;   15152;Nordeste;Ate 50 mil hab.
2609907;Ouricuri - PE;   69969;Nordeste;De 50 mil a 200 mil hab.
2610004;Palmares - PE;   63500;Nordeste;De 50 mil a 200 mil hab.
2610103;Palmeirina - PE;    7600;Nordeste;Ate 50 mil hab.
2610202;Panelas - PE;   26456;Nordeste;Ate 50 mil hab.
2610301;Paranatama - PE;   11566;Nordeste;Ate 50 mil hab.
2610400;Parnamirim - PE;   22106;Nordeste;Ate 50 mil hab.
2610509;Passira - PE;   28894;Nordeste;Ate 50 mil hab.
2610608;Paudalho - PE;   56933;Nordeste;De 50 mil a 200 mil hab.
2610707;Paulista - PE;  334376;Nordeste;De 200 mil a 500 mil hab.
2610806;Pedra - PE;   22668;Nordeste;Ate 50 mil hab.
2610905;Pesqueira - PE;   67735;Nordeste;De 50 mil a 200 mil hab.
2611002;Petrolândia - PE;   36901;Nordeste;Ate 50 mil hab.
2611101;Petrolina - PE;  354317;Nordeste;De 200 mil a 500 mil hab.
2611200;Poção - PE;   11305;Nordeste;Ate 50 mil hab.
2611309;Pombos - PE;   27148;Nordeste;Ate 50 mil hab.
2611408;Primavera - PE;   15101;Nordeste;Ate 50 mil hab.
2611507;Quipapá - PE;   26175;Nordeste;Ate 50 mil hab.
2611533;Quixaba - PE;    6805;Nordeste;Ate 50 mil hab.
2611606;Recife - PE; 1653461;Nordeste;Acima de 500 mil hab.
2611705;Riacho das Almas - PE;   20646;Nordeste;Ate 50 mil hab.
2611804;Ribeirão - PE;   47616;Nordeste;Ate 50 mil hab.
2611903;Rio Formoso - PE;   23628;Nordeste;Ate 50 mil hab.
2612000;Sairé - PE;    9764;Nordeste;Ate 50 mil hab.
2612109;Salgadinho - PE;   11068;Nordeste;Ate 50 mil hab.
2612208;Salgueiro - PE;   61249;Nordeste;De 50 mil a 200 mil hab.
2612307;Saloá - PE;   15862;Nordeste;Ate 50 mil hab.
2612406;Sanharó - PE;   26890;Nordeste;Ate 50 mil hab.
2612455;Santa Cruz - PE;   15558;Nordeste;Ate 50 mil hab.
2612471;Santa Cruz da Baixa Verde - PE;   12650;Nordeste;Ate 50 mil hab.
2612505;Santa Cruz do Capibaribe - PE;  109897;Nordeste;De 50 mil a 200 mil hab.
2612554;Santa Filomena - PE;   14562;Nordeste;Ate 50 mil hab.
2612604;Santa Maria da Boa Vista - PE;   42100;Nordeste;Ate 50 mil hab.
2612703;Santa Maria do Cambucá - PE;   14223;Nordeste;Ate 50 mil hab.
2612802;Santa Terezinha - PE;   11865;Nordeste;Ate 50 mil hab.
2612901;São Benedito do Sul - PE;   16069;Nordeste;Ate 50 mil hab.
2613008;São Bento do Una - PE;   60042;Nordeste;De 50 mil a 200 mil hab.
2613107;São Caitano - PE;   37368;Nordeste;Ate 50 mil hab.
2613206;São João - PE;   22899;Nordeste;Ate 50 mil hab.
2613305;São Joaquim do Monte - PE;   21398;Nordeste;Ate 50 mil hab.
2613404;São José da Coroa Grande - PE;   21586;Nordeste;Ate 50 mil hab.
2613503;São José do Belmonte - PE;   34021;Nordeste;Ate 50 mil hab.
2613602;São José do Egito - PE;   34056;Nordeste;Ate 50 mil hab.
2613701;São Lourenço da Mata - PE;  114079;Nordeste;De 50 mil a 200 mil hab.
2613800;São Vicente Férrer - PE;   18085;Nordeste;Ate 50 mil hab.
2613909;Serra Talhada - PE;   86915;Nordeste;De 50 mil a 200 mil hab.
2614006;Serrita - PE;   19196;Nordeste;Ate 50 mil hab.
2614105;Sertânia - PE;   36050;Nordeste;Ate 50 mil hab.
2614204;Sirinhaém - PE;   46361;Nordeste;Ate 50 mil hab.
2614303;Moreilândia - PE;   11270;Nordeste;Ate 50 mil hab.
2614402;Solidão - PE;    6021;Nordeste;Ate 50 mil hab.
2614501;Surubim - PE;   65647;Nordeste;De 50 mil a 200 mil hab.
2614600;Tabira - PE;   28704;Nordeste;Ate 50 mil hab.
2614709;Tacaimbó - PE;   12859;Nordeste;Ate 50 mil hab.
2614808;Tacaratu - PE;   26106;Nordeste;Ate 50 mil hab.
2614857;Tamandaré - PE;   23623;Nordeste;Ate 50 mil hab.
2615003;Taquaritinga do Norte - PE;   29127;Nordeste;Ate 50 mil hab.
2615102;Terezinha - PE;    7198;Nordeste;Ate 50 mil hab.
2615201;Terra Nova - PE;   10206;Nordeste;Ate 50 mil hab.
2615300;Timbaúba - PE;   52802;Nordeste;De 50 mil a 200 mil hab.
2615409;Toritama - PE;   46164;Nordeste;Ate 50 mil hab.
2615508;Tracunhaém - PE;   13813;Nordeste;Ate 50 mil hab.
2615607;Trindade - PE;   30816;Nordeste;Ate 50 mil hab.
2615706;Triunfo - PE;   15243;Nordeste;Ate 50 mil hab.
2615805;Tupanatinga - PE;   27551;Nordeste;Ate 50 mil hab.
2615904;Tuparetama - PE;    8256;Nordeste;Ate 50 mil hab.
2616001;Venturosa - PE;   18661;Nordeste;Ate 50 mil hab.
2616100;Verdejante - PE;    9553;Nordeste;Ate 50 mil hab.
2616183;Vertente do Lério - PE;    7571;Nordeste;Ate 50 mil hab.
2616209;Vertentes - PE;   20954;Nordeste;Ate 50 mil hab.
2616308;Vicência - PE;   32772;Nordeste;Ate 50 mil hab.
2616407;Vitória de Santo Antão - PE;  139583;Nordeste;De 50 mil a 200 mil hab.
2616506;Xexéu - PE;   14757;Nordeste;Ate 50 mil hab.
2700102;Água Branca - AL;   20230;Nordeste;Ate 50 mil hab.
2700201;Anadia - AL;   17526;Nordeste;Ate 50 mil hab.
2700300;Arapiraca - AL;  233047;Nordeste;De 200 mil a 500 mil hab.
2700409;Atalaia - AL;   47365;Nordeste;Ate 50 mil hab.
2700508;Barra de Santo Antônio - AL;   16068;Nordeste;Ate 50 mil hab.
2700607;Barra de São Miguel - AL;    8378;Nordeste;Ate 50 mil hab.
2700706;Batalha - AL;   18338;Nordeste;Ate 50 mil hab.
2700805;Belém - AL;    4284;Nordeste;Ate 50 mil hab.
2700904;Belo Monte - AL;    6710;Nordeste;Ate 50 mil hab.
2701001;Boca da Mata - AL;   27356;Nordeste;Ate 50 mil hab.
2701100;Branquinha - AL;   10460;Nordeste;Ate 50 mil hab.
2701209;Cacimbinhas - AL;   10889;Nordeste;Ate 50 mil hab.
2701308;Cajueiro - AL;   21331;Nordeste;Ate 50 mil hab.
2701357;Campestre - AL;    6954;Nordeste;Ate 50 mil hab.
2701407;Campo Alegre - AL;   57537;Nordeste;De 50 mil a 200 mil hab.
2701506;Campo Grande - AL;    9567;Nordeste;Ate 50 mil hab.
2701605;Canapi - AL;   17719;Nordeste;Ate 50 mil hab.
2701704;Capela - AL;   16979;Nordeste;Ate 50 mil hab.
2701803;Carneiros - AL;    9159;Nordeste;Ate 50 mil hab.
2701902;Chã Preta - AL;    7311;Nordeste;Ate 50 mil hab.
2702009;Coité do Nóia - AL;   10643;Nordeste;Ate 50 mil hab.
2702108;Colônia Leopoldina - AL;   21818;Nordeste;Ate 50 mil hab.
2702207;Coqueiro Seco - AL;    5864;Nordeste;Ate 50 mil hab.
2702306;Coruripe - AL;   57294;Nordeste;De 50 mil a 200 mil hab.
2702355;Craíbas - AL;   24309;Nordeste;Ate 50 mil hab.
2702405;Delmiro Gouveia - AL;   52262;Nordeste;De 50 mil a 200 mil hab.
2702504;Dois Riachos - AL;   11067;Nordeste;Ate 50 mil hab.
2702553;Estrela de Alagoas - AL;   18255;Nordeste;Ate 50 mil hab.
2702603;Feira Grande - AL;   22178;Nordeste;Ate 50 mil hab.
2702702;Feliz Deserto - AL;    4779;Nordeste;Ate 50 mil hab.
2702801;Flexeiras - AL;   12807;Nordeste;Ate 50 mil hab.
2702900;Girau do Ponciano - AL;   41237;Nordeste;Ate 50 mil hab.
2703007;Ibateguara - AL;   15627;Nordeste;Ate 50 mil hab.
2703106;Igaci - AL;   25613;Nordeste;Ate 50 mil hab.
2703205;Igreja Nova - AL;   24586;Nordeste;Ate 50 mil hab.
2703304;Inhapi - AL;   18392;Nordeste;Ate 50 mil hab.
2703403;Jacaré dos Homens - AL;    5219;Nordeste;Ate 50 mil hab.
2703502;Jacuípe - AL;    7006;Nordeste;Ate 50 mil hab.
2703601;Japaratinga - AL;    8403;Nordeste;Ate 50 mil hab.
2703700;Jaramataia - AL;    5761;Nordeste;Ate 50 mil hab.
2703759;Jequiá da Praia - AL;   11536;Nordeste;Ate 50 mil hab.
2703809;Joaquim Gomes - AL;   24081;Nordeste;Ate 50 mil hab.
2703908;Jundiá - AL;    4137;Nordeste;Ate 50 mil hab.
2704005;Junqueiro - AL;   24722;Nordeste;Ate 50 mil hab.
2704104;Lagoa da Canoa - AL;   17771;Nordeste;Ate 50 mil hab.
2704203;Limoeiro de Anadia - AL;   28771;Nordeste;Ate 50 mil hab.
2704302;Maceió - AL; 1025360;Nordeste;Acima de 500 mil hab.
2704401;Major Isidoro - AL;   19864;Nordeste;Ate 50 mil hab.
2704500;Maragogi - AL;   33032;Nordeste;Ate 50 mil hab.
2704609;Maravilha - AL;    9004;Nordeste;Ate 50 mil hab.
2704708;Marechal Deodoro - AL;   52380;Nordeste;De 50 mil a 200 mil hab.
2704807;Maribondo - AL;   13193;Nordeste;Ate 50 mil hab.
2704906;Mar Vermelho - AL;    3494;Nordeste;Ate 50 mil hab.
2705002;Mata Grande - AL;   25207;Nordeste;Ate 50 mil hab.
2705101;Matriz de Camaragibe - AL;   24634;Nordeste;Ate 50 mil hab.
2705200;Messias - AL;   18031;Nordeste;Ate 50 mil hab.
2705309;Minador do Negrão - AL;    5322;Nordeste;Ate 50 mil hab.
2705408;Monteirópolis - AL;    7165;Nordeste;Ate 50 mil hab.
2705507;Murici - AL;   28333;Nordeste;Ate 50 mil hab.
2705606;Novo Lino - AL;   12764;Nordeste;Ate 50 mil hab.
2705705;Olho d'Água das Flores - AL;   21738;Nordeste;Ate 50 mil hab.
2705804;Olho d'Água do Casado - AL;    9441;Nordeste;Ate 50 mil hab.
2705903;Olho d'Água Grande - AL;    5128;Nordeste;Ate 50 mil hab.
2706000;Olivença - AL;   11657;Nordeste;Ate 50 mil hab.
2706109;Ouro Branco - AL;   11535;Nordeste;Ate 50 mil hab.
